sale_date,store_id,product_id,units_sold,revenue
2026-02-15,S027,P019,5,9.57
2026-02-15,S027,P011,4,6.24
2026-02-15,S033,P016,7,13.91
2026-02-15,S033,P018,7,13.46
2026-02-15,S033,P025,10,37.59
2026-02-15,S033,P023,16,38.75
2026-02-15,S017,P006,6,16.76
2026-02-15,S017,P024,10,48.05
2026-02-15,S017,P025,8,31.78
2026-02-15,S017,P016,3,5.62
2026-02-15,S016,P009,4,7.93
2026-02-15,S016,P021,17,82.87
2026-02-15,S016,P007,2,3.9
2026-02-15,S016,P005,1,2.22
2026-02-15,S016,P017,3,5.25
2026-02-15,S016,P004,6,13.9
2026-02-15,S050,P016,7,13.68
2026-02-15,S050,P012,7,16.62
2026-02-15,S050,P005,3,6.54
2026-02-15,S050,P004,2,4.91
2026-02-15,S050,P008,18,34.66
2026-02-15,S050,P024,19,89.92
2026-02-15,S010,P020,8,35.01
2026-02-15,S010,P018,11,20.3
2026-02-15,S010,P008,4,7.56
2026-02-15,S008,P006,18,53.58
2026-02-15,S008,P019,2,3.93
2026-02-15,S008,P024,9,42.71
2026-02-16,S010,P013,2,5.45
2026-02-16,S010,P018,4,7.65
2026-02-16,S010,P012,12,27.63
2026-02-16,S010,P014,12,41.15
2026-02-16,S010,P015,12,22.81
2026-02-16,S037,P013,9,23.79
2026-02-16,S037,P007,11,20.8
2026-02-16,S037,P022,13,12.71
2026-02-16,S037,P010,10,19.71
2026-02-16,S037,P020,3,13.44
2026-02-16,S037,P024,8,38.04
2026-02-16,S006,P024,10,46.51
2026-02-16,S006,P011,21,32.42
2026-02-16,S006,P021,3,14.36
2026-02-16,S006,P018,5,9.89
2026-02-16,S013,P021,4,19.27
2026-02-16,S013,P008,12,22.35
2026-02-16,S013,P024,14,69.23
2026-02-16,S013,P010,13,25.82
2026-02-16,S008,P012,7,16.4
2026-02-16,S008,P022,10,9.14
2026-02-16,S008,P002,6,14.59
2026-02-16,S008,P018,15,28.73
2026-02-16,S027,P001,9,22.04
2026-02-16,S027,P012,14,34.57
2026-02-16,S027,P009,11,21.79
2026-02-16,S027,P024,15,71.02
2026-02-16,S027,P015,8,15.37
2026-02-16,S027,P013,9,24.97
2026-02-16,S032,P003,6,14.19
2026-02-16,S032,P014,2,6.94
2026-02-16,S032,P007,11,21.57
2026-02-16,S032,P009,8,15.41
2026-02-16,S032,P005,14,30.45
2026-02-16,S032,P025,13,51.22
2026-02-16,S001,P004,7,16.55
2026-02-16,S001,P008,4,7.57
2026-02-16,S001,P001,8,19.39
2026-02-16,S001,P015,10,19.24
2026-02-16,S033,P006,14,39.23
2026-02-16,S033,P014,2,6.65
2026-02-16,S033,P004,13,32.27
2026-02-16,S033,P010,1,1.93
2026-02-16,S004,P016,5,9.25
2026-02-16,S004,P017,14,23.95
2026-02-16,S004,P012,8,18.66
2026-02-17,S048,P021,17,80.36
2026-02-17,S048,P006,5,14.29
2026-02-17,S048,P022,12,11.34
2026-02-17,S048,P001,11,25.63
2026-02-17,S012,P004,3,7.25
2026-02-17,S012,P009,15,29.41
2026-02-17,S012,P002,2,4.95
2026-02-17,S028,P021,5,24.32
2026-02-17,S028,P017,4,6.69
2026-02-17,S028,P022,17,16.76
2026-02-17,S028,P002,4,9.64
2026-02-17,S028,P001,11,26.72
2026-02-17,S033,P025,21,81.74
2026-02-17,S033,P007,22,43.46
2026-02-17,S033,P013,6,15.91
2026-02-17,S030,P012,11,26.78
2026-02-17,S030,P023,7,16.92
2026-02-17,S030,P005,19,41.23
2026-02-17,S030,P017,16,27.16
2026-02-17,S030,P025,9,33.46
2026-02-17,S017,P021,10,46.67
2026-02-17,S017,P023,19,44.18
2026-02-17,S017,P025,10,38.22
2026-02-17,S017,P015,10,18.67
2026-02-17,S018,P014,2,6.47
2026-02-17,S018,P003,3,7.15
2026-02-17,S018,P017,14,24.27
2026-02-17,S018,P012,5,12.26
2026-02-17,S042,P013,13,34.52
2026-02-17,S042,P002,14,34.73
2026-02-17,S042,P004,11,26.42
2026-02-17,S042,P001,7,17.38
2026-02-17,S032,P022,13,12.17
2026-02-17,S032,P021,7,32.72
2026-02-17,S032,P014,10,34.85
2026-02-17,S032,P009,7,13.84
2026-02-17,S032,P018,12,22.17
2026-02-17,S032,P025,9,33.48
2026-02-17,S004,P023,7,16.53
2026-02-17,S004,P022,2,1.95
2026-02-17,S004,P021,9,43.67
2026-02-17,S004,P006,11,32.62
2026-02-17,S008,P008,9,17.61
2026-02-17,S008,P003,7,16.37
2026-02-17,S008,P021,18,84.28
2026-02-17,S008,P004,12,29.05
2026-02-17,S008,P018,9,17.75
2026-02-17,S008,P002,3,7.1
2026-02-17,S043,P022,18,16.94
2026-02-17,S043,P002,13,31.83
2026-02-17,S043,P017,2,3.37
2026-02-17,S043,P010,4,7.92
2026-02-17,S043,P013,3,7.99
2026-02-17,S043,P008,7,13.45
2026-02-18,S022,P018,2,3.67
2026-02-18,S022,P016,6,11.14
2026-02-18,S022,P012,1,2.46
2026-02-18,S022,P006,12,35.1
2026-02-18,S022,P002,3,6.92
2026-02-18,S022,P024,8,39.13
2026-02-18,S028,P020,10,44.74
2026-02-18,S028,P013,14,36.45
2026-02-18,S028,P015,21,39.22
2026-02-18,S028,P018,5,9.67
2026-02-18,S028,P019,1,1.88
2026-02-18,S028,P023,18,42.94
2026-02-18,S018,P012,9,21.7
2026-02-18,S018,P008,12,22.33
2026-02-18,S018,P021,19,93.18
2026-02-18,S018,P007,9,16.66
2026-02-18,S018,P023,2,4.82
2026-02-18,S018,P019,15,29.31
2026-02-18,S002,P013,10,27.25
2026-02-18,S002,P009,1,1.98
2026-02-18,S002,P010,14,26.32
2026-02-18,S002,P019,14,26.29
2026-02-18,S002,P021,16,79.35
2026-02-18,S002,P015,3,5.59
2026-02-18,S037,P014,2,6.56
2026-02-18,S037,P023,13,31.0
2026-02-18,S037,P002,3,7.1
2026-02-18,S037,P009,10,19.29
2026-02-18,S037,P011,15,22.15
2026-02-18,S043,P005,9,20.11
2026-02-18,S043,P019,18,33.47
2026-02-18,S043,P023,9,21.57
2026-02-18,S043,P013,15,39.19
2026-02-18,S043,P008,9,16.59
2026-02-18,S006,P020,12,51.07
2026-02-18,S006,P010,10,19.0
2026-02-18,S006,P017,14,24.57
2026-02-18,S006,P018,12,22.56
2026-02-18,S006,P019,11,21.53
2026-02-18,S046,P020,10,44.7
2026-02-18,S046,P004,8,19.04
2026-02-18,S046,P013,9,23.64
2026-02-18,S046,P019,12,22.97
2026-02-18,S046,P008,5,9.19
2026-02-18,S025,P017,19,31.88
2026-02-18,S025,P014,18,62.49
2026-02-18,S025,P005,4,8.5
2026-02-18,S025,P020,2,8.81
2026-02-18,S025,P024,12,58.4
2026-02-18,S038,P016,15,29.61
2026-02-18,S038,P025,16,60.2
2026-02-18,S038,P002,13,31.0
2026-02-18,S014,P025,1,3.76
2026-02-18,S014,P005,18,39.18
2026-02-18,S014,P002,3,7.24
2026-02-18,S014,P008,3,5.56
2026-02-18,S041,P004,14,33.17
2026-02-18,S041,P005,13,28.81
2026-02-18,S041,P025,7,26.45
2026-02-18,S041,P007,21,40.3
2026-02-18,S041,P024,19,87.82
2026-02-18,S021,P003,8,19.44
2026-02-18,S021,P009,13,23.98
2026-02-18,S021,P023,11,26.41
2026-02-18,S021,P012,3,7.05
2026-02-19,S013,P006,3,8.42
2026-02-19,S013,P009,18,34.15
2026-02-19,S013,P014,16,53.79
2026-02-19,S013,P007,1,1.96
2026-02-19,S013,P021,13,64.34
2026-02-19,S027,P013,4,11.14
2026-02-19,S027,P025,19,70.14
2026-02-19,S027,P019,8,14.69
2026-02-19,S027,P002,9,20.72
2026-02-19,S027,P005,9,20.27
2026-02-19,S011,P002,14,32.58
2026-02-19,S011,P006,13,38.1
2026-02-19,S011,P018,5,9.26
2026-02-19,S011,P020,6,25.29
2026-02-19,S011,P009,4,7.53
2026-02-19,S043,P007,1,1.87
2026-02-19,S043,P001,15,36.56
2026-02-19,S043,P008,5,9.49
2026-02-19,S009,P012,14,32.95
2026-02-19,S009,P001,2,4.84
2026-02-19,S009,P015,5,9.9
2026-02-19,S009,P014,8,27.33
2026-02-19,S009,P005,11,23.52
2026-02-19,S009,P016,1,1.94
2026-02-19,S003,P002,11,27.33
2026-02-19,S003,P005,1,2.24
2026-02-19,S003,P018,7,12.96
2026-02-19,S003,P010,3,5.52
2026-02-19,S016,P009,15,28.08
2026-02-19,S016,P022,5,4.88
2026-02-19,S016,P018,8,14.71
2026-02-19,S016,P015,14,26.14
2026-02-19,S016,P004,12,29.11
2026-02-19,S016,P016,5,9.85
2026-02-19,S050,P006,3,8.67
2026-02-19,S050,P005,11,24.7
2026-02-19,S050,P011,12,18.95
2026-02-19,S020,P008,16,31.69
2026-02-19,S020,P016,5,9.22
2026-02-19,S020,P021,2,9.55
2026-02-19,S020,P007,13,25.24
2026-02-19,S030,P024,3,14.35
2026-02-19,S030,P020,3,13.4
2026-02-19,S030,P002,5,12.04
2026-02-19,S030,P022,11,10.17
2026-02-19,S030,P003,13,32.1
2026-02-19,S030,P015,4,7.43
2026-02-20,S032,P012,4,9.3
2026-02-20,S032,P010,13,24.34
2026-02-20,S032,P005,16,34.27
2026-02-20,S025,P024,6,28.24
2026-02-20,S025,P001,10,24.71
2026-02-20,S025,P023,1,2.46
2026-02-20,S025,P018,17,32.69
2026-02-20,S048,P001,16,38.83
2026-02-20,S048,P009,4,7.88
2026-02-20,S048,P015,9,17.12
2026-02-20,S048,P006,10,29.67
2026-02-20,S048,P012,13,31.48
2026-02-20,S017,P020,7,30.05
2026-02-20,S017,P024,16,78.53
2026-02-20,S017,P011,8,12.28
2026-02-20,S017,P014,1,3.46
2026-02-20,S016,P018,13,25.72
2026-02-20,S016,P003,6,13.88
2026-02-20,S016,P005,15,34.23
2026-02-20,S016,P020,12,50.22
2026-02-20,S016,P001,10,24.23
2026-02-20,S015,P008,8,15.57
2026-02-20,S015,P014,5,16.58
2026-02-20,S015,P025,13,50.31
2026-02-20,S015,P015,2,3.84
2026-02-20,S015,P005,4,8.96
2026-02-20,S015,P024,9,44.05
2026-02-20,S036,P002,10,23.22
2026-02-20,S036,P009,3,5.56
2026-02-20,S036,P019,8,15.12
2026-02-20,S030,P017,7,12.07
2026-02-20,S030,P022,22,20.56
2026-02-20,S030,P004,1,2.41
2026-02-20,S030,P023,16,38.43
2026-02-20,S030,P012,2,4.98
2026-02-20,S012,P022,7,6.65
2026-02-20,S012,P001,16,38.32
2026-02-20,S012,P002,10,23.95
2026-02-20,S012,P013,15,39.45
2026-02-20,S011,P024,7,32.64
2026-02-20,S011,P010,6,11.4
2026-02-20,S011,P004,4,9.32
2026-02-20,S011,P020,1,4.15
2026-02-20,S011,P014,8,26.25
2026-02-20,S011,P005,9,19.15
2026-02-21,S033,P021,7,33.67
2026-02-21,S033,P006,3,8.56
2026-02-21,S033,P017,13,22.69
2026-02-21,S037,P023,11,26.38
2026-02-21,S037,P001,10,23.28
2026-02-21,S037,P002,4,9.67
2026-02-21,S037,P012,17,39.86
2026-02-21,S045,P018,10,19.65
2026-02-21,S045,P023,9,21.63
2026-02-21,S045,P001,2,4.74
2026-02-21,S045,P012,14,33.35
2026-02-21,S008,P008,19,37.46
2026-02-21,S008,P025,8,30.6
2026-02-21,S008,P006,5,14.51
2026-02-21,S008,P018,14,26.65
2026-02-21,S008,P007,10,18.79
2026-02-21,S008,P017,4,6.63
2026-02-21,S006,P022,12,11.07
2026-02-21,S006,P017,25,41.97
2026-02-21,S006,P006,8,23.15
2026-02-21,S006,P007,5,9.41
2026-02-21,S031,P013,3,8.12
2026-02-21,S031,P016,19,35.29
2026-02-21,S031,P004,17,41.16
2026-02-21,S040,P008,21,41.64
2026-02-21,S040,P025,6,22.99
2026-02-21,S040,P003,5,12.05
2026-02-21,S040,P020,11,46.62
2026-02-21,S040,P005,17,37.92
2026-02-21,S029,P023,20,48.25
2026-02-21,S029,P013,16,41.41
2026-02-21,S029,P012,14,32.93
2026-02-21,S029,P018,23,45.37
2026-02-21,S010,P011,20,29.28
2026-02-21,S010,P008,22,43.38
2026-02-21,S010,P020,2,8.71
2026-02-21,S010,P009,8,15.17
2026-02-21,S027,P003,17,40.85
2026-02-21,S027,P025,17,66.09
2026-02-21,S027,P015,12,23.28
2026-02-21,S027,P019,12,22.11
2026-02-21,S027,P020,18,78.29
2026-02-21,S038,P004,20,48.33
2026-02-21,S038,P014,9,30.36
2026-02-21,S038,P015,8,15.02
2026-02-21,S038,P008,2,3.76
2026-02-21,S038,P010,9,17.21
2026-02-21,S039,P001,13,30.97
2026-02-21,S039,P011,16,24.53
2026-02-21,S039,P006,2,5.76
2026-02-21,S039,P004,12,28.09
2026-02-21,S039,P002,17,39.69
2026-02-21,S039,P023,12,29.41
2026-02-21,S018,P016,18,35.4
2026-02-21,S018,P010,6,11.38
2026-02-21,S018,P022,7,6.89
2026-02-21,S018,P018,23,45.46
2026-02-21,S018,P008,2,3.68
2026-02-21,S049,P024,17,78.16
2026-02-21,S049,P013,15,38.83
2026-02-21,S049,P025,14,52.25
2026-02-21,S049,P022,25,24.09
2026-02-21,S049,P004,13,31.26
2026-02-21,S034,P024,8,38.78
2026-02-21,S034,P001,2,4.83
2026-02-21,S034,P021,9,44.51
2026-02-21,S034,P004,4,9.38
2026-02-21,S034,P017,12,21.43
2026-02-21,S034,P016,7,13.86
2026-02-22,S031,P011,22,32.56
2026-02-22,S031,P012,21,48.88
2026-02-22,S031,P020,6,24.8
2026-02-22,S018,P007,23,43.06
2026-02-22,S018,P021,13,61.7
2026-02-22,S018,P022,15,14.05
2026-02-22,S018,P010,11,20.71
2026-02-22,S043,P008,2,3.69
2026-02-22,S043,P018,6,11.68
2026-02-22,S043,P011,7,10.86
2026-02-22,S022,P001,13,30.26
2026-02-22,S022,P024,6,27.71
2026-02-22,S022,P008,17,33.23
2026-02-22,S028,P021,21,100.9
2026-02-22,S028,P015,12,23.03
2026-02-22,S028,P016,15,27.87
2026-02-22,S028,P006,11,32.47
2026-02-22,S036,P023,8,18.85
2026-02-22,S036,P011,17,25.84
2026-02-22,S036,P004,3,6.9
2026-02-22,S036,P013,3,8.1
2026-02-22,S026,P015,17,32.09
2026-02-22,S026,P010,6,11.82
2026-02-22,S026,P009,10,19.56
2026-02-22,S026,P016,15,28.85
2026-02-22,S026,P008,16,30.03
2026-02-22,S024,P002,22,51.37
2026-02-22,S024,P011,6,9.1
2026-02-22,S024,P008,5,9.34
2026-02-22,S024,P016,28,55.63
2026-02-22,S011,P002,4,9.3
2026-02-22,S011,P017,17,28.69
2026-02-22,S011,P016,15,29.1
2026-02-22,S011,P024,12,57.22
2026-02-22,S011,P018,12,23.56
2026-02-22,S011,P006,12,35.1
2026-02-22,S020,P017,15,25.73
2026-02-22,S020,P002,11,26.03
2026-02-22,S020,P004,5,11.89
2026-02-22,S020,P025,22,84.92
2026-02-22,S020,P019,18,33.14
2026-02-22,S020,P023,11,26.98
2026-02-22,S003,P019,16,31.6
2026-02-22,S003,P020,3,13.01
2026-02-22,S003,P009,2,3.7
2026-02-22,S003,P013,14,37.74
2026-02-22,S025,P022,7,6.68
2026-02-22,S025,P023,20,46.97
2026-02-22,S025,P011,11,16.5
2026-02-22,S025,P006,14,40.23
2026-02-22,S010,P020,15,64.98
2026-02-22,S010,P025,19,75.14
2026-02-22,S010,P022,16,15.3
2026-02-22,S010,P024,17,81.56
2026-02-22,S010,P015,7,12.87
2026-02-22,S009,P003,22,53.07
2026-02-22,S009,P015,5,9.39
2026-02-22,S009,P024,10,49.53
2026-02-22,S009,P019,24,45.7
2026-02-23,S049,P017,8,13.57
2026-02-23,S049,P004,18,41.64
2026-02-23,S049,P003,4,9.65
2026-02-23,S049,P006,20,55.4
2026-02-23,S049,P007,12,23.67
2026-02-23,S049,P001,2,4.83
2026-02-23,S038,P004,11,26.43
2026-02-23,S038,P015,18,34.63
2026-02-23,S038,P019,10,18.9
2026-02-23,S038,P002,13,31.17
2026-02-23,S034,P025,2,7.77
2026-02-23,S034,P024,6,28.49
2026-02-23,S034,P015,3,5.61
2026-02-23,S020,P001,7,17.41
2026-02-23,S020,P008,8,15.75
2026-02-23,S020,P018,10,19.46
2026-02-23,S017,P019,16,30.66
2026-02-23,S017,P002,6,14.6
2026-02-23,S017,P023,2,4.61
2026-02-23,S022,P010,7,13.82
2026-02-23,S022,P007,17,32.15
2026-02-23,S022,P023,10,23.78
2026-02-23,S022,P015,8,15.3
2026-02-23,S007,P019,3,5.79
2026-02-23,S007,P008,15,29.79
2026-02-23,S007,P007,11,21.25
2026-02-23,S007,P012,10,23.4
2026-02-23,S007,P024,14,68.86
2026-02-23,S007,P020,9,39.01
2026-02-23,S018,P012,17,41.02
2026-02-23,S018,P004,7,17.31
2026-02-23,S018,P013,16,42.7
2026-02-23,S018,P010,7,13.29
2026-02-23,S018,P008,13,24.51
2026-02-23,S014,P010,16,29.95
2026-02-23,S014,P006,11,32.61
2026-02-23,S014,P017,20,33.86
2026-02-23,S014,P003,7,17.25
2026-02-23,S028,P014,2,6.73
2026-02-23,S028,P009,1,1.99
2026-02-23,S028,P002,1,2.39
2026-02-23,S028,P012,7,17.34
2026-02-23,S028,P004,22,51.55
2026-02-23,S032,P022,9,8.76
2026-02-23,S032,P009,2,3.84
2026-02-23,S032,P015,2,3.79
2026-02-23,S032,P004,2,4.65
2026-02-23,S032,P017,12,20.64
2026-02-23,S011,P011,10,15.6
2026-02-23,S011,P025,12,45.93
2026-02-23,S011,P012,13,30.29
2026-02-23,S011,P004,17,42.19
2026-02-23,S011,P023,5,12.21
2026-02-23,S048,P025,8,31.31
2026-02-23,S048,P024,4,18.69
2026-02-23,S048,P002,16,39.03
2026-02-23,S048,P007,15,28.02
2026-02-23,S048,P010,12,22.88
2026-02-24,S017,P012,19,44.23
2026-02-24,S017,P007,5,9.43
2026-02-24,S017,P017,8,14.23
2026-02-24,S007,P021,4,19.52
2026-02-24,S007,P006,12,33.39
2026-02-24,S007,P008,11,20.25
2026-02-24,S015,P023,7,16.34
2026-02-24,S015,P016,9,17.6
2026-02-24,S015,P019,2,3.82
2026-02-24,S046,P004,11,26.8
2026-02-24,S046,P021,13,61.7
2026-02-24,S046,P005,12,26.54
2026-02-24,S046,P025,6,22.74
2026-02-24,S046,P009,20,39.14
2026-02-24,S001,P010,6,11.08
2026-02-24,S001,P001,2,4.7
2026-02-24,S001,P009,17,32.98
2026-02-24,S001,P023,5,11.47
2026-02-24,S039,P015,2,3.77
2026-02-24,S039,P023,8,19.61
2026-02-24,S039,P021,4,18.94
2026-02-24,S039,P006,19,54.92
2026-02-24,S039,P002,1,2.39
2026-02-24,S039,P005,8,16.99
2026-02-24,S047,P005,2,4.29
2026-02-24,S047,P011,12,18.7
2026-02-24,S047,P019,3,5.57
2026-02-24,S047,P001,3,7.2
2026-02-24,S040,P019,13,24.05
2026-02-24,S040,P002,8,19.8
2026-02-24,S040,P017,11,19.36
2026-02-24,S040,P016,13,24.15
2026-02-24,S040,P003,3,6.88
2026-02-24,S040,P013,8,21.26
2026-02-25,S015,P005,9,19.41
2026-02-25,S015,P011,3,4.67
2026-02-25,S015,P006,2,5.65
2026-02-25,S049,P016,6,11.58
2026-02-25,S049,P006,9,26.74
2026-02-25,S049,P013,16,43.4
2026-02-25,S049,P020,12,49.67
2026-02-25,S049,P001,5,11.8
2026-02-25,S049,P007,13,24.53
2026-02-25,S020,P002,15,35.97
2026-02-25,S020,P005,3,6.56
2026-02-25,S020,P004,18,43.76
2026-02-25,S020,P023,12,28.82
2026-02-25,S020,P019,19,35.17
2026-02-25,S020,P022,14,12.82
2026-02-25,S019,P017,13,22.36
2026-02-25,S019,P009,8,15.48
2026-02-25,S019,P010,5,9.24
2026-02-25,S009,P016,4,7.51
2026-02-25,S009,P010,2,3.9
2026-02-25,S009,P020,22,96.95
2026-02-25,S012,P013,7,19.19
2026-02-25,S012,P020,7,29.59
2026-02-25,S012,P024,12,59.61
2026-02-25,S012,P021,3,13.91
2026-02-25,S024,P011,5,7.42
2026-02-25,S024,P009,18,35.08
2026-02-25,S024,P014,1,3.3
2026-02-25,S024,P006,9,24.76
2026-02-25,S024,P005,1,2.2
2026-02-25,S024,P001,10,24.39
2026-02-25,S010,P015,2,3.84
2026-02-25,S010,P008,3,5.55
2026-02-25,S010,P019,1,1.98
2026-02-25,S010,P004,3,7.32
2026-02-25,S010,P020,7,29.26
2026-02-25,S010,P001,13,30.96
2026-02-25,S006,P024,10,49.86
2026-02-25,S006,P023,5,12.32
2026-02-25,S006,P020,14,59.13
2026-02-25,S006,P002,6,13.77
2026-02-25,S006,P013,15,39.24
2026-02-25,S006,P001,11,25.41
2026-02-25,S026,P015,3,5.81
2026-02-25,S026,P003,14,32.99
2026-02-25,S026,P004,6,14.9
2026-02-25,S026,P017,8,13.2
2026-02-26,S043,P013,12,31.96
2026-02-26,S043,P019,6,11.08
2026-02-26,S043,P020,5,21.81
2026-02-26,S043,P009,2,3.89
2026-02-26,S043,P010,4,7.42
2026-02-26,S001,P021,14,65.11
2026-02-26,S001,P008,10,19.15
2026-02-26,S001,P017,22,37.79
2026-02-26,S001,P015,14,26.67
2026-02-26,S005,P021,8,38.18
2026-02-26,S005,P007,1,1.86
2026-02-26,S005,P014,6,20.2
2026-02-26,S005,P010,6,11.3
2026-02-26,S005,P006,5,14.88
2026-02-26,S024,P021,1,4.94
2026-02-26,S024,P011,10,14.67
2026-02-26,S024,P012,16,37.35
2026-02-26,S024,P019,9,16.51
2026-02-26,S014,P005,14,29.72
2026-02-26,S014,P018,4,7.8
2026-02-26,S014,P008,5,9.87
2026-02-26,S021,P003,9,21.94
2026-02-26,S021,P012,17,39.7
2026-02-26,S021,P025,8,31.22
2026-02-26,S021,P005,12,27.25
2026-02-26,S021,P001,15,35.02
2026-02-26,S021,P009,10,19.85
2026-02-26,S016,P020,6,25.86
2026-02-26,S016,P003,10,23.52
2026-02-26,S016,P011,5,7.54
2026-02-26,S018,P003,13,31.72
2026-02-26,S018,P016,7,13.56
2026-02-26,S018,P014,6,20.92
2026-02-26,S018,P018,16,30.36
2026-02-26,S018,P006,17,50.55
2026-02-26,S018,P021,17,83.85
2026-02-26,S027,P003,16,39.34
2026-02-26,S027,P020,10,44.29
2026-02-26,S027,P015,7,13.53
2026-02-26,S027,P014,9,29.93
2026-02-26,S027,P018,5,9.4
2026-02-26,S042,P010,7,13.16
2026-02-26,S042,P005,18,40.41
2026-02-26,S042,P024,7,32.56
2026-02-26,S042,P008,14,26.6
2026-02-26,S042,P011,10,15.58
2026-02-26,S042,P009,6,11.53
2026-02-26,S002,P001,11,26.61
2026-02-26,S002,P013,4,10.36
2026-02-26,S002,P022,19,18.13
2026-02-26,S002,P023,4,9.53
2026-02-26,S029,P022,9,8.68
2026-02-26,S029,P014,11,37.97
2026-02-26,S029,P008,7,13.4
2026-02-27,S038,P003,8,18.77
2026-02-27,S038,P006,5,13.79
2026-02-27,S038,P012,10,24.13
2026-02-27,S038,P010,17,33.35
2026-02-27,S027,P016,16,31.81
2026-02-27,S027,P005,6,13.74
2026-02-27,S027,P004,6,14.28
2026-02-27,S027,P023,2,4.9
2026-02-27,S035,P001,20,46.77
2026-02-27,S035,P007,19,36.57
2026-02-27,S035,P010,18,34.54
2026-02-27,S002,P025,17,63.25
2026-02-27,S002,P024,14,67.72
2026-02-27,S002,P004,3,7.03
2026-02-27,S026,P021,2,9.24
2026-02-27,S026,P015,14,26.38
2026-02-27,S026,P017,7,11.55
2026-02-27,S026,P011,7,10.84
2026-02-27,S026,P012,16,36.66
2026-02-27,S046,P025,8,31.78
2026-02-27,S046,P015,4,7.68
2026-02-27,S046,P020,13,56.57
2026-02-27,S046,P002,4,9.32
2026-02-27,S017,P009,15,28.0
2026-02-27,S017,P016,19,36.48
2026-02-27,S017,P024,6,27.56
2026-02-27,S017,P004,11,26.68
2026-02-27,S017,P018,15,28.57
2026-02-27,S017,P007,12,22.29
2026-02-27,S047,P022,9,8.88
2026-02-27,S047,P010,8,14.8
2026-02-27,S047,P007,3,5.68
2026-02-27,S047,P025,14,55.18
2026-02-27,S047,P005,9,19.74
2026-02-27,S023,P015,4,7.86
2026-02-27,S023,P022,14,13.79
2026-02-27,S023,P024,4,18.45
2026-02-27,S023,P012,6,14.81
2026-02-27,S023,P003,5,11.46
2026-02-27,S023,P014,1,3.31
2026-02-27,S007,P006,5,14.79
2026-02-27,S007,P010,5,9.83
2026-02-27,S007,P007,13,23.85
2026-02-27,S007,P023,13,31.69
2026-02-27,S007,P024,4,18.87
2026-02-27,S041,P002,3,7.3
2026-02-27,S041,P005,15,32.71
2026-02-27,S041,P004,7,17.25
2026-02-27,S041,P012,10,24.0
2026-02-27,S003,P001,12,28.5
2026-02-27,S003,P011,5,7.84
2026-02-27,S003,P004,18,41.67
2026-02-28,S016,P017,21,36.51
2026-02-28,S016,P004,15,36.56
2026-02-28,S016,P011,1,1.56
2026-02-28,S016,P012,21,51.63
2026-02-28,S016,P009,18,34.17
2026-02-28,S016,P005,19,40.16
2026-02-28,S036,P015,16,31.4
2026-02-28,S036,P004,15,35.51
2026-02-28,S036,P001,14,33.41
2026-02-28,S022,P016,7,13.17
2026-02-28,S022,P022,11,10.7
2026-02-28,S022,P024,17,78.54
2026-02-28,S022,P002,13,30.62
2026-02-28,S021,P022,7,6.8
2026-02-28,S021,P006,19,54.1
2026-02-28,S021,P013,9,23.47
2026-02-28,S021,P002,27,67.21
2026-02-28,S021,P024,18,84.44
2026-02-28,S021,P019,2,3.95
2026-02-28,S008,P005,12,25.74
2026-02-28,S008,P016,17,33.0
2026-02-28,S008,P003,17,39.68
2026-02-28,S008,P023,21,50.21
2026-02-28,S009,P020,28,120.93
2026-02-28,S009,P002,18,42.07
2026-02-28,S009,P014,4,13.71
2026-02-28,S009,P022,9,8.44
2026-02-28,S009,P001,2,4.96
2026-02-28,S009,P009,7,13.46
2026-02-28,S035,P011,23,35.92
2026-02-28,S035,P020,12,52.4
2026-02-28,S035,P015,14,25.76
2026-02-28,S005,P017,9,15.92
2026-02-28,S005,P020,2,8.82
2026-02-28,S005,P015,9,16.74
2026-02-28,S005,P016,12,23.4
2026-02-28,S005,P011,7,10.42
2026-02-28,S005,P012,4,9.3
2026-02-28,S029,P016,23,44.49
2026-02-28,S029,P004,20,46.3
2026-02-28,S029,P025,16,59.57
2026-02-28,S029,P003,10,24.67
2026-02-28,S032,P004,8,18.61
2026-02-28,S032,P010,7,13.88
2026-02-28,S032,P009,2,3.93
2026-02-28,S032,P018,7,13.82
2026-02-28,S032,P013,24,66.87
2026-02-28,S048,P004,15,36.84
2026-02-28,S048,P009,3,5.5
2026-02-28,S048,P006,4,11.85
2026-02-28,S007,P007,9,17.59
2026-02-28,S007,P003,16,39.65
2026-02-28,S007,P013,14,36.59
2026-02-28,S045,P015,13,25.59
2026-02-28,S045,P006,15,42.26
2026-02-28,S045,P009,19,35.52
2026-02-28,S045,P023,2,4.96
2026-02-28,S045,P013,4,10.94
2026-02-28,S045,P019,12,22.27
2026-02-28,S015,P020,12,50.54
2026-02-28,S015,P024,22,109.7
2026-02-28,S015,P018,17,33.45
2026-02-28,S015,P011,10,14.78
2026-02-28,S015,P004,14,33.89
2026-02-28,S024,P025,21,80.12
2026-02-28,S024,P019,17,32.35
2026-02-28,S024,P014,9,29.66
2026-02-28,S024,P002,10,23.44
2026-02-28,S024,P005,11,24.63
2026-03-01,S020,P006,18,53.58
2026-03-01,S020,P025,12,45.12
2026-03-01,S020,P003,3,6.98
2026-03-01,S001,P012,3,7.02
2026-03-01,S001,P007,3,5.88
2026-03-01,S001,P008,13,25.82
2026-03-01,S001,P006,6,17.55
2026-03-01,S027,P010,13,25.0
